ID,Segment
TEST_01554,D
TEST_01555,E
TEST_01556,E
TEST_01557,E
TEST_01558,E
TEST_01559,E
TEST_01560,E
TEST_01561,E
TEST_01562,E
TEST_01563,E
TEST_01564,E
TEST_01565,E
TEST_01566,E
TEST_01567,D
TEST_01568,E
TEST_01569,E
TEST_01570,D
TEST_01571,E
TEST_01572,E
TEST_01573,E
TEST_01574,E
TEST_01575,D
TEST_01576,E
TEST_01577,E
TEST_01578,E
TEST_01579,E
TEST_01580,E
TEST_01581,E
TEST_01582,E
TEST_01583,E
TEST_01584,D
TEST_01585,E
TEST_01586,E
TEST_01587,E
TEST_01588,E
TEST_01589,E
TEST_01590,E
TEST_01591,D
TEST_01592,D
TEST_01593,E
TEST_01594,E
TEST_01595,E
TEST_01596,E
TEST_01597,E
TEST_01598,E
TEST_01599,E
TEST_01600,D
TEST_01601,E
TEST_01602,C
TEST_01603,E
TEST_01604,E
TEST_01605,E
TEST_01606,E
TEST_01607,E
TEST_01608,D
TEST_01609,E
TEST_01610,E
TEST_01611,E
TEST_01612,E
TEST_01613,E
TEST_01614,E
TEST_01615,E
TEST_01616,D
TEST_01617,E
TEST_01618,D
TEST_01619,E
TEST_01620,E
TEST_01621,E
TEST_01622,E
TEST_01623,E
TEST_01624,E
TEST_01625,D
TEST_01626,E
TEST_01627,E
TEST_01628,E
TEST_01629,E
TEST_01630,E
TEST_01631,E
TEST_01632,E
TEST_01633,E
TEST_01634,E
TEST_01635,E
TEST_01636,E
TEST_01637,E
TEST_01638,E
TEST_01639,E
TEST_01640,E
TEST_01641,E
TEST_01642,D
TEST_01643,E
TEST_01644,E
TEST_01645,E
TEST_01646,D
TEST_01647,E
TEST_01648,E
TEST_01649,C
TEST_01650,E
TEST_01651,E
TEST_01652,E
TEST_01653,E
TEST_01654,D
TEST_01655,E
TEST_01656,E
TEST_01657,E
TEST_01658,E
TEST_01659,D
TEST_01660,E
TEST_01661,E
TEST_01662,D
TEST_01663,E
TEST_01664,E
TEST_01665,E
TEST_01666,E
TEST_01667,E
TEST_01668,E
TEST_01669,D
TEST_01670,D
TEST_01671,E
TEST_01672,E
TEST_01673,E
TEST_01674,E
TEST_01675,E
TEST_01676,E
TEST_01677,E
TEST_01678,E
TEST_01679,E
TEST_01680,D
TEST_01681,E
TEST_01682,E
TEST_01683,D
TEST_01684,E
TEST_01685,E
TEST_01686,D
TEST_01687,E
TEST_01688,E
TEST_01689,D
TEST_01690,E
TEST_01691,E
TEST_01692,E
TEST_01693,D
TEST_01694,E
TEST_01695,D
TEST_01696,E
TEST_01697,E
TEST_01698,E
TEST_01699,E
TEST_01700,E
TEST_01701,E
TEST_01702,E
TEST_01703,E
TEST_01704,E
TEST_01705,D
TEST_01706,E
TEST_01707,E
TEST_01708,E
TEST_01709,E
TEST_01710,E
TEST_01711,D
TEST_01712,E
TEST_01713,E
TEST_01714,E
TEST_01715,E
TEST_01716,E
TEST_01717,D
TEST_01718,D
TEST_01719,E
TEST_01720,E
TEST_01721,E
TEST_01722,E
TEST_01723,E
TEST_01724,E
TEST_01725,E
TEST_01726,E
TEST_01727,E
TEST_01728,E
TEST_01729,E
TEST_01730,E
TEST_01731,E
TEST_01732,E
TEST_01733,E
TEST_01734,C
TEST_01735,D
TEST_01736,E
TEST_01737,E
TEST_01738,E
TEST_01739,E
TEST_01740,E
TEST_01741,D
TEST_01742,E
TEST_01743,E
TEST_01744,E
TEST_01745,E
TEST_01746,E
TEST_01747,E
TEST_01748,E
TEST_01749,E
TEST_01750,E
TEST_01751,E
TEST_01752,E
TEST_01753,E
TEST_01754,E
TEST_01755,E
TEST_01756,E
TEST_01757,E
TEST_01758,D
TEST_01759,E
TEST_01760,E
TEST_01761,E
TEST_01762,E
TEST_01763,E
TEST_01764,E
TEST_01765,E
TEST_01766,E
TEST_01767,E
TEST_01768,E
TEST_01769,E
TEST_01770,E
TEST_01771,E
TEST_01772,D
TEST_01773,E
TEST_01774,E
TEST_01775,E
TEST_01776,E
TEST_01777,E
TEST_01778,E
TEST_01779,E
TEST_01780,E
TEST_01781,D
TEST_01782,E
TEST_01783,E
TEST_01784,E
TEST_01785,D
TEST_01786,D
TEST_01787,E
TEST_01788,D
TEST_01789,E
TEST_01790,D
TEST_01791,E
TEST_01792,D
TEST_01793,E
TEST_01794,C
TEST_01795,E
TEST_01796,E
TEST_01797,E
TEST_01798,E
TEST_01799,E
TEST_01800,E
TEST_01801,E
TEST_01802,E
TEST_01803,E
TEST_01804,D
TEST_01805,E
TEST_01806,E
TEST_01807,E
TEST_01808,E
TEST_01809,E
TEST_01810,E
TEST_01811,D
TEST_01812,E
TEST_01813,E
TEST_01814,E
TEST_01815,D
TEST_01816,E
TEST_01817,E
TEST_01818,D
TEST_01819,E
TEST_01820,D
TEST_01821,E
TEST_01822,E
TEST_01823,E
TEST_01824,E
TEST_01825,E
TEST_01826,E
TEST_01827,E
TEST_01828,E
TEST_01829,E
TEST_01830,E
TEST_01831,E
TEST_01832,E
TEST_01833,E
TEST_01834,E
TEST_01835,D
TEST_01836,E
TEST_01837,E
TEST_01838,E
TEST_01839,E
TEST_01840,D
TEST_01841,E
TEST_01842,E
TEST_01843,C
TEST_01844,E
TEST_01845,E
TEST_01846,E
TEST_01847,E
TEST_01848,E
TEST_01849,C
TEST_01850,E
TEST_01851,E
TEST_01852,E
TEST_01853,D
TEST_01854,E
TEST_01855,E
TEST_01856,E
TEST_01857,E
TEST_01858,E
TEST_01859,D
TEST_01860,D
TEST_01861,C
TEST_01862,C
TEST_01863,E
TEST_01864,E
TEST_01865,E
TEST_01866,E
TEST_01867,E
TEST_01868,E
TEST_01869,E
TEST_01870,C
TEST_01871,E
TEST_01872,E
TEST_01873,E
TEST_01874,E
TEST_01875,E
TEST_01876,E
TEST_01877,E
TEST_01878,E
TEST_01879,D
TEST_01880,E
TEST_01881,E
TEST_01882,E
TEST_01883,E
TEST_01884,E
TEST_01885,E
TEST_01886,C
TEST_01887,E
TEST_01888,E
TEST_01889,E
TEST_01890,E
TEST_01891,E
TEST_01892,E
TEST_01893,E
TEST_01894,E
TEST_01895,E
TEST_01896,E
TEST_01897,E
TEST_01898,E
TEST_01899,E
TEST_01900,E
TEST_01901,E
TEST_01902,D
TEST_01903,E
TEST_01904,E
TEST_01905,E
TEST_01906,E
TEST_01907,E
TEST_01908,E
TEST_01909,D
TEST_01910,E
TEST_01911,E
TEST_01912,E
TEST_01913,C
TEST_01914,E
TEST_01915,D
TEST_01916,E
TEST_01917,E
TEST_01918,E
TEST_01919,E
TEST_01920,E
TEST_01921,E
TEST_01922,E
TEST_01923,E
TEST_01924,D
TEST_01925,E
TEST_01926,E
TEST_01927,E
TEST_01928,D
TEST_01929,E
TEST_01930,E
TEST_01931,E
TEST_01932,E
TEST_01933,E
TEST_01934,C
TEST_01935,E
TEST_01936,E
TEST_01937,E
TEST_01938,D
TEST_01939,E
TEST_01940,E
TEST_01941,E
TEST_01942,E
TEST_01943,E
TEST_01944,E
TEST_01945,D
TEST_01946,E
TEST_01947,E
TEST_01948,E
TEST_01949,E
TEST_01950,E
TEST_01951,E
TEST_01952,E
TEST_01953,E
TEST_01954,E
TEST_01955,E
TEST_01956,E
TEST_01957,E
TEST_01958,E
TEST_01959,E
TEST_01960,D
TEST_01961,D
TEST_01962,E
TEST_01963,E
TEST_01964,E
TEST_01965,E
TEST_01966,E
TEST_01967,E
TEST_01968,E
TEST_01969,E
TEST_01970,E
TEST_01971,E
TEST_01972,E
TEST_01973,E
TEST_01974,E
TEST_01975,E
TEST_01976,E
TEST_01977,E
TEST_01978,E
TEST_01979,E
TEST_01980,E
TEST_01981,E
TEST_01982,E
TEST_01983,E
TEST_01984,E
TEST_01985,E
TEST_01986,E
TEST_01987,E
TEST_01988,E
TEST_01989,E
TEST_01990,D
TEST_01991,C
TEST_01992,E
TEST_01993,D
TEST_01994,E
TEST_01995,E
TEST_01996,E
TEST_01997,E
TEST_01998,E
TEST_01999,E
TEST_02000,C
TEST_02001,E
TEST_02002,E
TEST_02003,E
TEST_02004,E
TEST_02005,E
TEST_02006,E
TEST_02007,E
TEST_02008,E
TEST_02009,E
TEST_02010,E
TEST_02011,D
TEST_02012,E
TEST_02013,C
TEST_02014,E
TEST_02015,E
TEST_02016,E
TEST_02017,E
TEST_02018,D
TEST_02019,D
TEST_02020,E
TEST_02021,E
TEST_02022,E
TEST_02023,E
TEST_02024,E
TEST_02025,E
TEST_02026,E
TEST_02027,E
TEST_02028,E
TEST_02029,E
TEST_02030,E
TEST_02031,E
TEST_02032,C
TEST_02033,E
TEST_02034,E
TEST_02035,D
TEST_02036,E
TEST_02037,E
TEST_02038,E
TEST_02039,D
TEST_02040,E
TEST_02041,E
TEST_02042,E
TEST_02043,E
TEST_02044,E
TEST_02045,E
TEST_02046,E
TEST_02047,E
TEST_02048,E
TEST_02049,E
TEST_02050,E
TEST_02051,E
TEST_02052,E
TEST_02053,E
TEST_02054,D
TEST_02055,E
TEST_02056,E
TEST_02057,E
TEST_02058,E
TEST_02059,E
TEST_02060,E
TEST_02061,E
TEST_02062,D
TEST_02063,E
TEST_02064,E
TEST_02065,E
TEST_02066,E
TEST_02067,E
TEST_02068,E
TEST_02069,C
TEST_02070,E
TEST_02071,E
TEST_02072,E
TEST_02073,E
TEST_02074,E
TEST_02075,E
TEST_02076,E
TEST_02077,E
TEST_02078,E
TEST_02079,E
TEST_02080,E
TEST_02081,E
TEST_02082,E
TEST_02083,D
TEST_02084,E
TEST_02085,E
TEST_02086,D
TEST_02087,E
TEST_02088,E
TEST_02089,E
TEST_02090,D
TEST_02091,E
TEST_02092,D
TEST_02093,D
TEST_02094,E
TEST_02095,E
TEST_02096,D
TEST_02097,E
TEST_02098,E
TEST_02099,E
TEST_02100,E
TEST_02101,E
TEST_02102,C
TEST_02103,E
TEST_02104,E
TEST_02105,E
TEST_02106,E
TEST_02107,E
TEST_02108,E
TEST_02109,E
TEST_02110,E
TEST_02111,D
TEST_02112,E
TEST_02113,E
TEST_02114,E
TEST_02115,E
TEST_02116,E
TEST_02117,E
TEST_02118,E
TEST_02119,E
TEST_02120,E
TEST_02121,E
TEST_02122,E
TEST_02123,E
TEST_02124,D
TEST_02125,E
TEST_02126,E
TEST_02127,E
TEST_02128,E
TEST_02129,E
TEST_02130,E
TEST_02131,E
TEST_02132,E
TEST_02133,E
TEST_02134,E
TEST_02135,E
TEST_02136,E
TEST_02137,E
TEST_02138,E
TEST_02139,E
TEST_02140,E
TEST_02141,D
TEST_02142,E
TEST_02143,E
TEST_02144,E
TEST_02145,E
TEST_02146,D
TEST_02147,E
TEST_02148,D
TEST_02149,E
TEST_02150,E
TEST_02151,D
TEST_02152,E
TEST_02153,E
TEST_02154,E
TEST_02155,E
TEST_02156,E
TEST_02157,E
TEST_02158,D
TEST_02159,E
TEST_02160,E
TEST_02161,D
TEST_02162,E
TEST_02163,E
TEST_02164,E
TEST_02165,E
TEST_02166,E
TEST_02167,E
TEST_02168,E
TEST_02169,E
TEST_02170,E
TEST_02171,D
TEST_02172,E
TEST_02173,E
TEST_02174,E
TEST_02175,E
TEST_02176,E
TEST_02177,E
TEST_02178,E
TEST_02179,E
TEST_02180,E
TEST_02181,E
TEST_02182,E
TEST_02183,D
TEST_02184,E
TEST_02185,E
TEST_02186,E
TEST_02187,E
TEST_02188,E
TEST_02189,E
TEST_02190,D
TEST_02191,D
TEST_02192,D
TEST_02193,E
TEST_02194,E
TEST_02195,E
TEST_02196,E
TEST_02197,E
TEST_02198,E
TEST_02199,E
TEST_02200,E
TEST_02201,E
TEST_02202,C
TEST_02203,E
TEST_02204,D
TEST_02205,E
TEST_02206,E
TEST_02207,E
TEST_02208,E
TEST_02209,E
TEST_02210,E
TEST_02211,E
TEST_02212,D
TEST_02213,E
TEST_02214,E
TEST_02215,E
TEST_02216,E
TEST_02217,E
TEST_02218,D
TEST_02219,D
TEST_02220,E
TEST_02221,E
TEST_02222,E
TEST_02223,E
TEST_02224,E
TEST_02225,E
TEST_02226,D
TEST_02227,E
TEST_02228,D
TEST_02229,D
TEST_02230,D
TEST_02231,E
TEST_02232,D
TEST_02233,D
TEST_02234,E
TEST_02235,D
TEST_02236,E
TEST_02237,E
TEST_02238,E
TEST_02239,E
TEST_02240,C
TEST_02241,D
TEST_02242,E
TEST_02243,E
TEST_02244,E
TEST_02245,E
TEST_02246,E
TEST_02247,E
TEST_02248,E
TEST_02249,E
TEST_02250,E
TEST_02251,E
TEST_02252,E
TEST_02253,D
TEST_02254,D
TEST_02255,E
TEST_02256,E
TEST_02257,E
TEST_02258,E
TEST_02259,E
TEST_02260,E
TEST_02261,E
TEST_02262,E
TEST_02263,E
TEST_02264,D
TEST_02265,E
TEST_02266,D
TEST_02267,E
TEST_02268,E
TEST_02269,C
TEST_02270,D
TEST_02271,E
TEST_02272,E
TEST_02273,E
TEST_02274,E
TEST_02275,D
TEST_02276,E
TEST_02277,E
TEST_02278,E
TEST_02279,D
TEST_02280,E
TEST_02281,E
TEST_02282,E
TEST_02283,E
TEST_02284,D
TEST_02285,E
TEST_02286,E
TEST_02287,D
TEST_02288,E
TEST_02289,E
TEST_02290,D
TEST_02291,E
TEST_02292,E
TEST_02293,E
TEST_02294,E
TEST_02295,E
TEST_02296,D
TEST_02297,E
TEST_02298,E
TEST_02299,E
TEST_02300,C
TEST_02301,E
TEST_02302,E
TEST_02303,E
TEST_02304,E
TEST_02305,E
TEST_02306,E
TEST_02307,D
TEST_02308,E
TEST_02309,E
TEST_02310,E
TEST_02311,E
TEST_02312,E
TEST_02313,E
TEST_02314,D
TEST_02315,E
TEST_02316,E
TEST_02317,E
TEST_02318,E
TEST_02319,E
TEST_02320,E
TEST_02321,E
TEST_02322,E
TEST_02323,C
TEST_02324,E
TEST_02325,E
TEST_02326,E
TEST_02327,E
TEST_02328,E
TEST_02329,E
TEST_02330,E
TEST_02331,E
TEST_02332,E
TEST_02333,E
TEST_02334,E
TEST_02335,E
TEST_02336,E
TEST_02337,E
TEST_02338,E
TEST_02339,E
TEST_02340,E
TEST_02341,E
TEST_02342,E
TEST_02343,E
TEST_02344,E
TEST_02345,E
TEST_02346,E
TEST_02347,E
TEST_02348,E
TEST_02349,E
TEST_02350,E
TEST_02351,E
TEST_02352,E
TEST_02353,C
TEST_02354,E
TEST_02355,E
TEST_02356,E
TEST_02357,E
TEST_02358,E
TEST_02359,D
TEST_02360,E
TEST_02361,E
TEST_02362,E
TEST_02363,C
TEST_02364,E
TEST_02365,E
TEST_02366,E
TEST_02367,D
TEST_02368,E
TEST_02369,E
TEST_02370,D
TEST_02371,E
TEST_02372,E
TEST_02373,E
TEST_02374,E
TEST_02375,E
TEST_02376,E
TEST_02377,E
TEST_02378,E
TEST_02379,E
TEST_02380,E
TEST_02381,E
TEST_02382,D
TEST_02383,E
TEST_02384,E
TEST_02385,E
TEST_02386,E
TEST_02387,E
TEST_02388,E
TEST_02389,E
TEST_02390,E
TEST_02391,E
TEST_02392,E
TEST_02393,E
TEST_02394,E
TEST_02395,D
TEST_02396,E
TEST_02397,D
TEST_02398,E
TEST_02399,D
TEST_02400,E
TEST_02401,E
TEST_02402,E
TEST_02403,E
TEST_02404,E
TEST_02405,E
TEST_02406,E
TEST_02407,E
TEST_02408,E
TEST_02409,E
TEST_02410,E
TEST_02411,D
TEST_02412,E
TEST_02413,E
TEST_02414,E
TEST_02415,D
TEST_02416,D
TEST_02417,E
TEST_02418,E
TEST_02419,E
TEST_02420,E
TEST_02421,D
TEST_02422,C
TEST_02423,E
TEST_02424,E
TEST_02425,E
TEST_02426,C
TEST_02427,E
TEST_02428,D
TEST_02429,D
TEST_02430,D
TEST_02431,E
TEST_02432,E
TEST_02433,D
TEST_02434,E
TEST_02435,D
TEST_02436,E
TEST_02437,E
TEST_02438,E
TEST_02439,E
TEST_02440,E
TEST_02441,E
TEST_02442,E
TEST_02443,E
TEST_02444,E
TEST_02445,E
TEST_02446,E
TEST_02447,E
TEST_02448,E
TEST_02449,E
TEST_02450,E
TEST_02451,E
TEST_02452,E
TEST_02453,E
TEST_02454,E
TEST_02455,E
TEST_02456,E
TEST_02457,E
TEST_02458,E
TEST_02459,E
TEST_02460,E
TEST_02461,E
TEST_02462,E
TEST_02463,E
TEST_02464,E
TEST_02465,E
TEST_02466,E
TEST_02467,E
TEST_02468,E
TEST_02469,E
TEST_02470,E
TEST_02471,E
TEST_02472,E
TEST_02473,E
TEST_02474,E
TEST_02475,E
TEST_02476,D
TEST_02477,E
TEST_02478,E
TEST_02479,E
TEST_02480,C
TEST_02481,D
TEST_02482,E
TEST_02483,E
TEST_02484,E
TEST_02485,D
TEST_02486,E
TEST_02487,E
TEST_02488,E
TEST_02489,D
TEST_02490,D
TEST_02491,E
TEST_02492,E
TEST_02493,E
TEST_02494,E
TEST_02495,E
TEST_02496,D
TEST_02497,D
TEST_02498,E
TEST_02499,E
TEST_02500,E
TEST_02501,E
TEST_02502,E
TEST_02503,C
TEST_02504,C
TEST_02505,E
TEST_02506,E
TEST_02507,E
TEST_02508,E
TEST_02509,E
TEST_02510,E
TEST_02511,E
TEST_02512,E
TEST_02513,E
TEST_02514,E
TEST_02515,E
TEST_02516,E
TEST_02517,E
TEST_02518,E
TEST_02519,E
TEST_02520,E
TEST_02521,E
TEST_02522,E
TEST_02523,E
TEST_02524,E
TEST_02525,E
TEST_02526,E
TEST_02527,D
TEST_02528,E
TEST_02529,E
TEST_02530,E
TEST_02531,E
TEST_02532,E
TEST_02533,C
TEST_02534,E
TEST_02535,E
TEST_02536,E
TEST_02537,E
TEST_02538,D
TEST_02539,C
TEST_02540,E
TEST_02541,E
TEST_02542,E
TEST_02543,E
TEST_02544,E
TEST_02545,E
TEST_02546,E
TEST_02547,E
TEST_02548,E
TEST_02549,E
TEST_02550,E
TEST_02551,E
TEST_02552,E
TEST_02553,E
TEST_02554,D
TEST_02555,E
TEST_02556,E
TEST_02557,E
TEST_02558,D
TEST_02559,E
TEST_02560,E
TEST_02561,E
TEST_02562,E
TEST_02563,E
TEST_02564,D
TEST_02565,E
TEST_02566,E
TEST_02567,E
TEST_02568,E
TEST_02569,E
TEST_02570,E
TEST_02571,D
TEST_02572,E
TEST_02573,E
TEST_02574,D
TEST_02575,E
TEST_02576,E
TEST_02577,E
TEST_02578,E
TEST_02579,E
TEST_02580,E
TEST_02581,E
TEST_02582,E
TEST_02583,D
TEST_02584,D
TEST_02585,E
TEST_02586,E
TEST_02587,E
TEST_02588,E
TEST_02589,E
TEST_02590,E
TEST_02591,E
TEST_02592,E
TEST_02593,E
TEST_02594,E
TEST_02595,D
TEST_02596,E
TEST_02597,E
TEST_02598,E
TEST_02599,E
TEST_02600,E
TEST_02601,E
TEST_02602,E
TEST_02603,E
TEST_02604,E
TEST_02605,D
TEST_02606,E
TEST_02607,E
TEST_02608,E
TEST_02609,E
TEST_02610,E
TEST_02611,E
TEST_02612,E
TEST_02613,E
TEST_02614,E
TEST_02615,E
TEST_02616,E
TEST_02617,E
TEST_02618,E
TEST_02619,E
TEST_02620,E
TEST_02621,E
TEST_02622,E
TEST_02623,E
TEST_02624,D
TEST_02625,E
TEST_02626,E
TEST_02627,E
TEST_02628,E
TEST_02629,E
TEST_02630,D
TEST_02631,D
TEST_02632,E
TEST_02633,E
TEST_02634,E
TEST_02635,E
TEST_02636,E
TEST_02637,E
TEST_02638,E
TEST_02639,E
TEST_02640,E
TEST_02641,E
TEST_02642,E
TEST_02643,E
TEST_02644,E
TEST_02645,E
TEST_02646,E
TEST_02647,E
TEST_02648,E
TEST_02649,E
TEST_02650,E
TEST_02651,E
TEST_02652,E
TEST_02653,E
TEST_02654,E
TEST_02655,E
TEST_02656,E
TEST_02657,D
TEST_02658,E
TEST_02659,E
TEST_02660,E
TEST_02661,E
TEST_02662,E
TEST_02663,E
TEST_02664,E
TEST_02665,E
TEST_02666,D
TEST_02667,E
TEST_02668,D
TEST_02669,E
TEST_02670,E
TEST_02671,E
TEST_02672,E
TEST_02673,E
TEST_02674,E
TEST_02675,E
TEST_02676,E
TEST_02677,D
TEST_02678,E
TEST_02679,E
TEST_02680,E
TEST_02681,E
TEST_02682,D
TEST_02683,E
TEST_02684,E
TEST_02685,E
TEST_02686,E
TEST_02687,E
TEST_02688,D
TEST_02689,E
TEST_02690,E
TEST_02691,E
TEST_02692,C
TEST_02693,E
TEST_02694,D
TEST_02695,E
TEST_02696,E
TEST_02697,D
TEST_02698,E
TEST_02699,E
TEST_02700,E
TEST_02701,E
TEST_02702,D
TEST_02703,E
TEST_02704,E
TEST_02705,E
TEST_02706,E
TEST_02707,E
TEST_02708,D
TEST_02709,E
TEST_02710,E
TEST_02711,D
TEST_02712,E
TEST_02713,E
TEST_02714,E
TEST_02715,E
TEST_02716,E
TEST_02717,C
TEST_02718,E
TEST_02719,E
TEST_02720,D
TEST_02721,E
TEST_02722,E
TEST_02723,E
TEST_02724,E
TEST_02725,C
TEST_02726,E
TEST_02727,E
TEST_02728,E
TEST_02729,E
TEST_02730,E
TEST_02731,C
TEST_02732,D
TEST_02733,E
TEST_02734,E
TEST_02735,E
TEST_02736,D
TEST_02737,E
TEST_02738,E
TEST_02739,E
TEST_02740,E
TEST_02741,D
TEST_02742,E
TEST_02743,E
TEST_02744,E
TEST_02745,E
TEST_02746,E
TEST_02747,E
TEST_02748,E
TEST_02749,E
TEST_02750,E
TEST_02751,E
TEST_02752,E
TEST_02753,D
TEST_02754,E
TEST_02755,E
TEST_02756,E
TEST_02757,E
TEST_02758,E
TEST_02759,E
TEST_02760,E
TEST_02761,E
TEST_02762,E
TEST_02763,E
TEST_02764,C
TEST_02765,E
TEST_02766,E
TEST_02767,E
TEST_02768,C
TEST_02769,E
TEST_02770,E
TEST_02771,E
TEST_02772,E
TEST_02773,E
TEST_02774,E
TEST_02775,E
TEST_02776,E
TEST_02777,E
TEST_02778,C
TEST_02779,E
TEST_02780,E
TEST_02781,E
TEST_02782,E
TEST_02783,E
TEST_02784,E
TEST_02785,E
TEST_02786,E
TEST_02787,E
TEST_02788,E
TEST_02789,E
TEST_02790,E
TEST_02791,E
TEST_02792,D
TEST_02793,D
TEST_02794,E
TEST_02795,E
TEST_02796,E
TEST_02797,E
TEST_02798,E
TEST_02799,E
TEST_02800,E
TEST_02801,C
TEST_02802,E
TEST_02803,E
TEST_02804,D
TEST_02805,E
TEST_02806,E
TEST_02807,D
TEST_02808,E
TEST_02809,D
TEST_02810,E
TEST_02811,E
TEST_02812,E
TEST_02813,E
TEST_02814,E
TEST_02815,E
TEST_02816,E
TEST_02817,E
TEST_02818,E
TEST_02819,E
TEST_02820,E
TEST_02821,E
TEST_02822,E
TEST_02823,E
TEST_02824,E
TEST_02825,E
TEST_02826,E
TEST_02827,E
TEST_02828,E
TEST_02829,E
TEST_02830,E
TEST_02831,E
TEST_02832,D
TEST_02833,E
TEST_02834,E
TEST_02835,E
TEST_02836,E
TEST_02837,E
TEST_02838,E
TEST_02839,E
TEST_02840,E
TEST_02841,E
TEST_02842,E
TEST_02843,E
TEST_02844,E
TEST_02845,E
TEST_02846,E
TEST_02847,E
TEST_02848,C
TEST_02849,E
TEST_02850,E
TEST_02851,E
TEST_02852,E
TEST_02853,E
TEST_02854,E
TEST_02855,D
TEST_02856,E
TEST_02857,E
TEST_02858,E
TEST_02859,E
TEST_02860,E
TEST_02861,E
TEST_02862,E
TEST_02863,E
TEST_02864,E
TEST_02865,E
TEST_02866,D
TEST_02867,E
TEST_02868,E
TEST_02869,E
TEST_02870,E
TEST_02871,E
TEST_02872,D
TEST_02873,E
TEST_02874,E
TEST_02875,E
TEST_02876,E
TEST_02877,E
TEST_02878,E
TEST_02879,E
TEST_02880,E
TEST_02881,E
TEST_02882,E
TEST_02883,D
TEST_02884,E
TEST_02885,E
TEST_02886,E
TEST_02887,E
TEST_02888,E
TEST_02889,E
TEST_02890,E
TEST_02891,D
TEST_02892,E
TEST_02893,E
TEST_02894,E
TEST_02895,E
TEST_02896,E
TEST_02897,E
TEST_02898,D
TEST_02899,E
TEST_02900,E
TEST_02901,E
TEST_02902,E
TEST_02903,E
TEST_02904,E
TEST_02905,E
TEST_02906,E
TEST_02907,E
TEST_02908,E
TEST_02909,E
TEST_02910,E
TEST_02911,D
TEST_02912,D
TEST_02913,E
TEST_02914,E
TEST_02915,E
TEST_02916,E
TEST_02917,E
TEST_02918,E
TEST_02919,E
TEST_02920,E
TEST_02921,E
TEST_02922,E
TEST_02923,E
TEST_02924,E
TEST_02925,E
TEST_02926,E
TEST_02927,E
TEST_02928,E
TEST_02929,E
TEST_02930,C
TEST_02931,E
TEST_02932,E
TEST_02933,E
TEST_02934,E
TEST_02935,E
TEST_02936,C
TEST_02937,D
TEST_02938,E
TEST_02939,E
TEST_02940,E
TEST_02941,E
TEST_02942,E
TEST_02943,E
TEST_02944,E
TEST_02945,E
TEST_02946,E
TEST_02947,E
TEST_02948,E
TEST_02949,E
TEST_02950,E
TEST_02951,E
TEST_02952,E
TEST_02953,E
TEST_02954,E
TEST_02955,E
TEST_02956,E
TEST_02957,D
TEST_02958,E
TEST_02959,D
TEST_02960,E
TEST_02961,E
TEST_02962,E
TEST_02963,E
TEST_02964,D
TEST_02965,E
TEST_02966,C
TEST_02967,E
TEST_02968,E
TEST_02969,E
TEST_02970,E
TEST_02971,E
TEST_02972,E
TEST_02973,C
TEST_02974,E
TEST_02975,E
TEST_02976,D
TEST_02977,E
TEST_02978,C
TEST_02979,E
TEST_02980,E
TEST_02981,E
TEST_02982,E
TEST_02983,E
TEST_02984,E
TEST_02985,D
TEST_02986,E
TEST_02987,E
TEST_02988,E
TEST_02989,E
TEST_02990,E
TEST_02991,E
TEST_02992,E
TEST_02993,E
TEST_02994,E
TEST_02995,E
TEST_02996,E
TEST_02997,E
TEST_02998,E
TEST_02999,C
TEST_03000,E
TEST_03001,E
TEST_03002,D
TEST_03003,E
TEST_03004,E
TEST_03005,E
TEST_03006,E
TEST_03007,E
TEST_03008,E
TEST_03009,E
TEST_03010,E
TEST_03011,E
TEST_03012,D
TEST_03013,E
TEST_03014,E
TEST_03015,E
TEST_03016,E
TEST_03017,E
TEST_03018,E
TEST_03019,E
TEST_03020,E
TEST_03021,E
TEST_03022,E
TEST_03023,E
TEST_03024,E
TEST_03025,E
TEST_03026,E
TEST_03027,E
TEST_03028,E
TEST_03029,E
TEST_03030,D
TEST_03031,E
TEST_03032,E
TEST_03033,E
TEST_03034,D
TEST_03035,E
TEST_03036,E
TEST_03037,E
TEST_03038,E
TEST_03039,D
TEST_03040,C
TEST_03041,E
TEST_03042,E
TEST_03043,D
TEST_03044,E
TEST_03045,E
TEST_03046,E
TEST_03047,E
TEST_03048,D
TEST_03049,E
TEST_03050,E
TEST_03051,D
TEST_03052,E
TEST_03053,E
TEST_03054,E
TEST_03055,E
TEST_03056,E
TEST_03057,E
TEST_03058,E
TEST_03059,E
TEST_03060,E
TEST_03061,E
TEST_03062,E
TEST_03063,E
TEST_03064,E
TEST_03065,D
TEST_03066,E
TEST_03067,D
TEST_03068,E
TEST_03069,E
TEST_03070,E
TEST_03071,C
TEST_03072,E
TEST_03073,D
TEST_03074,E
TEST_03075,E
TEST_03076,E
TEST_03077,E
TEST_03078,E
TEST_03079,E
TEST_03080,E
TEST_03081,E
TEST_03082,E
TEST_03083,C
TEST_03084,E
TEST_03085,D
TEST_03086,E
TEST_03087,D
TEST_03088,D
TEST_03089,E
TEST_03090,E
TEST_03091,E
TEST_03092,E
TEST_03093,E
TEST_03094,E
TEST_03095,D
TEST_03096,E
TEST_03097,E
TEST_03098,E
TEST_03099,D
TEST_03100,E
TEST_03101,E
TEST_03102,E
TEST_03103,E
TEST_03104,E
TEST_03105,E
TEST_03106,E
TEST_03107,E
